frame.time_epoch,frame.len,ip.src,ip.dst,udp.srcport,udp.dstport,tcp.srcport,tcp.dstport
"1769541593.790319600","97","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541593.796447300","89","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541593.842799800","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842799800","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842799800","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842799800","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842799800","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842799800","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842799800","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842799800","292","192.168.0.43","255.255.255.255","53500","31337",,
"1769541593.842966600","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842966600","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842966600","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842966600","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842966600","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842966600","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842966600","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.842966600","292","192.168.0.43","255.255.255.255","53500","31338",,
"1769541593.843082400","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.843082400","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.843082400","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.843082400","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.843082400","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.843082400","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.843082400","1514","192.168.0.43","255.255.255.255",,,,
"1769541593.843082400","292","192.168.0.43","255.255.255.255","53500","31339",,
"1769541593.947301500","261","192.168.0.43","168.119.77.25","58811","54472",,
"1769541594.000770200","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541594.000817700","585","192.168.0.43","255.255.255.255","65156","31337",,
"1769541594.000878000","585","192.168.0.43","255.255.255.255","65156","31338",,
"1769541594.000903100","585","192.168.0.43","255.255.255.255","65156","31339",,
"1769541594.014843900","80","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541594.015272200","84","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541594.046478900","581","192.168.0.43","255.255.255.255","53500","31337",,
"1769541594.046549500","581","192.168.0.43","255.255.255.255","53500","31338",,
"1769541594.046576600","581","192.168.0.43","255.255.255.255","53500","31339",,
"1769541594.179260400","116","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541594.197531400","116","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541594.214696500","580","192.168.0.43","255.255.255.255","65156","31337",,
"1769541594.214781400","580","192.168.0.43","255.255.255.255","65156","31338",,
"1769541594.214810000","580","192.168.0.43","255.255.255.255","65156","31339",,
"1769541594.226768500","54","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541594.241337200","54","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541594.249703200","761","192.168.0.43","255.255.255.255","53500","31337",,
"1769541594.249784900","761","192.168.0.43","255.255.255.255","53500","31338",,
"1769541594.249811200","761","192.168.0.43","255.255.255.255","53500","31339",,
"1769541594.285399300","60","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541594.403053700","95","192.168.0.43","8.8.8.8",,,"57917","443"
"1769541594.403174300","134","192.168.0.43","8.8.8.8",,,"57917","443"
"1769541594.416032300","741","192.168.0.43","255.255.255.255","65156","31337",,
"1769541594.416114400","741","192.168.0.43","255.255.255.255","65156","31338",,
"1769541594.416142000","741","192.168.0.43","255.255.255.255","65156","31339",,
"1769541594.462773700","1009","192.168.0.43","255.255.255.255","53500","31337",,
"1769541594.462869200","1009","192.168.0.43","255.255.255.255","53500","31338",,
"1769541594.462916400","1009","192.168.0.43","255.255.255.255","53500","31339",,
"1769541594.487391400","60","8.8.8.8","192.168.0.43",,,"443","57917"
"1769541594.516046500","124","192.168.0.43","57.144.163.32",,,"58765","5222"
"1769541594.528298600","163","8.8.8.8","192.168.0.43",,,"443","57917"
"1769541594.528298600","263","8.8.8.8","192.168.0.43",,,"443","57917"
"1769541594.528298600","85","8.8.8.8","192.168.0.43",,,"443","57917"
"1769541594.528298600","93","8.8.8.8","192.168.0.43",,,"443","57917"
"1769541594.528390800","54","192.168.0.43","8.8.8.8",,,"57917","443"
"1769541594.528627500","93","192.168.0.43","8.8.8.8",,,"57917","443"
"1769541594.532674800","66","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541594.554812200","80","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541594.555502200","84","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541594.589885100","161","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541594.590012900","4334","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541594.611488700","60","57.144.163.32","192.168.0.43",,,"5222","58765"
"1769541594.616917600","1219","192.168.0.43","255.255.255.255","65156","31337",,
"1769541594.616999000","1219","192.168.0.43","255.255.255.255","65156","31338",,
"1769541594.617021600","1219","192.168.0.43","255.255.255.255","65156","31339",,
"1769541594.637619300","60","8.8.8.8","192.168.0.43",,,"443","57917"
"1769541594.651048900","126","57.144.163.32","192.168.0.43",,,"5222","58765"
"1769541594.664426300","66","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541594.664586200","54","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541594.666557400","758","192.168.0.43","255.255.255.255","53500","31337",,
"1769541594.666632400","758","192.168.0.43","255.255.255.255","53500","31338",,
"1769541594.666663700","758","192.168.0.43","255.255.255.255","53500","31339",,
"1769541594.666976600","268","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541594.698553000","54","192.168.0.43","57.144.163.32",,,"58765","5222"
"1769541594.721446700","97","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541594.722087600","60","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541594.722087600","60","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541594.722087600","102","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541594.763450600","60","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541594.764375200","54","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541594.764446100","54","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541594.773999700","60","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541594.773999700","2974","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541594.773999700","892","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541594.774094200","54","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541594.776338800","212","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541594.830806100","806","192.168.0.43","255.255.255.255","65156","31337",,
"1769541594.831009000","806","192.168.0.43","255.255.255.255","65156","31338",,
"1769541594.831111700","806","192.168.0.43","255.255.255.255","65156","31339",,
"1769541594.881377000","582","192.168.0.43","255.255.255.255","53500","31337",,
"1769541594.881513500","582","192.168.0.43","255.255.255.255","53500","31338",,
"1769541594.881563600","582","192.168.0.43","255.255.255.255","53500","31339",,
"1769541594.914636200","251","192.168.0.43","255.255.255.255","58811","59374",,
"1769541594.976472700","1490","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541594.976472700","486","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541594.976546400","54","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541594.977208500","89","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541595.011203100","161","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541595.011271300","1601","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541595.017598500","105","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541595.017598500","123","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541595.017764100","54","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541595.031194200","141","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541595.031346600","1024","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541595.031468200","92","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541595.032874400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.032874400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.032874400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.032874400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.032874400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.032874400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.032874400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.032874400","300","192.168.0.43","255.255.255.255","65156","31337",,
"1769541595.033015800","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033015800","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033015800","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033015800","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033015800","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033015800","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033015800","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033015800","300","192.168.0.43","255.255.255.255","65156","31338",,
"1769541595.033097400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033097400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033097400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033097400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033097400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033097400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033097400","1514","192.168.0.43","255.255.255.255",,,,
"1769541595.033097400","300","192.168.0.43","255.255.255.255","65156","31339",,
"1769541595.094946300","980","192.168.0.43","255.255.255.255","53500","31337",,
"1769541595.095006400","980","192.168.0.43","255.255.255.255","53500","31338",,
"1769541595.095042300","980","192.168.0.43","255.255.255.255","53500","31339",,
"1769541595.127049200","60","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541595.127049200","60","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541595.128473100","102","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541595.132187300","92","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541595.132187300","60","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541595.170645700","116","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541595.170645700","116","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541595.181629600","54","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541595.181630300","54","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541595.214450400","54","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541595.215017500","54","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541595.248340800","570","192.168.0.43","255.255.255.255","65156","31337",,
"1769541595.248484800","570","192.168.0.43","255.255.255.255","65156","31338",,
"1769541595.248626700","570","192.168.0.43","255.255.255.255","65156","31339",,
"1769541595.299469600","1001","192.168.0.43","255.255.255.255","53500","31337",,
"1769541595.299608400","1001","192.168.0.43","255.255.255.255","53500","31338",,
"1769541595.299656000","1001","192.168.0.43","255.255.255.255","53500","31339",,
"1769541595.318231400","459","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541595.320397600","54","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541595.430939200","96","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541595.430939200","60","52.191.219.104","192.168.0.43",,,"443","57919"
"1769541595.431031400","54","192.168.0.43","52.191.219.104",,,"57919","443"
"1769541595.449805000","564","192.168.0.43","255.255.255.255","65156","31337",,
"1769541595.449897300","564","192.168.0.43","255.255.255.255","65156","31338",,
"1769541595.449939800","564","192.168.0.43","255.255.255.255","65156","31339",,
"1769541595.480327600","66","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.516273000","619","192.168.0.43","255.255.255.255","53500","31337",,
"1769541595.516391600","619","192.168.0.43","255.255.255.255","53500","31338",,
"1769541595.516438400","619","192.168.0.43","255.255.255.255","53500","31339",,
"1769541595.570124400","66","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.570408400","54","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.570803100","571","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.664618600","617","192.168.0.43","255.255.255.255","65156","31337",,
"1769541595.664728900","617","192.168.0.43","255.255.255.255","65156","31338",,
"1769541595.664777400","617","192.168.0.43","255.255.255.255","65156","31339",,
"1769541595.668447900","1490","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.672753300","1490","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.672753300","1278","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.672805200","54","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.678555100","1490","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.678555100","200","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.678599800","54","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.679688000","14414","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.731412600","1009","192.168.0.43","255.255.255.255","53500","31337",,
"1769541595.731492200","1009","192.168.0.43","255.255.255.255","53500","31338",,
"1769541595.731519100","1009","192.168.0.43","255.255.255.255","53500","31339",,
"1769541595.785133400","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.785133400","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.785170800","11542","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.786510900","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.786541900","5798","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.788591100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.788610300","11542","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.793702900","212","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.793766900","54","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.800688400","1251","192.168.0.43","255.255.255.255","63931","31340",,
"1769541595.800763600","1251","192.168.0.43","255.255.255.255","63931","31341",,
"1769541595.800790300","1251","192.168.0.43","255.255.255.255","63931","31342",,
"1769541595.881469600","616","192.168.0.43","255.255.255.255","65156","31337",,
"1769541595.881591500","616","192.168.0.43","255.255.255.255","65156","31338",,
"1769541595.881637400","616","192.168.0.43","255.255.255.255","65156","31339",,
"1769541595.888354900","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.888388900","5798","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.888446200","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.888460500","11542","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.888689100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.888689100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.888689100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.888689100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.888689100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.888709900","29401","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541595.948167800","1205","192.168.0.43","255.255.255.255","53500","31337",,
"1769541595.948326200","1205","192.168.0.43","255.255.255.255","53500","31338",,
"1769541595.948393400","1205","192.168.0.43","255.255.255.255","53500","31339",,
"1769541595.980382200","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.995214100","1490","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541595.995214100","1490","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541595.995214100","1305","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541595.995214100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.995214100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.995214100","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541595.995276800","54","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541596.006831000","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541596.006831000","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541596.006831000","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541596.006831000","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541596.006831000","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541596.006831000","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541596.006831000","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541596.006831000","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541596.040685400","704","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.040685400","2926","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.040685400","720","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.040767100","54","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541596.082333900","718","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.082333900","2926","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.082333900","706","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.082420400","54","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541596.087546200","732","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.088474800","1490","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.088474800","406","140.82.112.21","192.168.0.43",,,"443","53096"
"1769541596.088516600","54","192.168.0.43","140.82.112.21",,,"53096","443"
"1769541596.094576500","968","192.168.0.43","255.255.255.255","63931","31340",,
"1769541596.094704300","968","192.168.0.43","255.255.255.255","63931","31341",,
"1769541596.094751400","968","192.168.0.43","255.255.255.255","63931","31342",,
"1769541596.094847600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094847600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094847600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094847600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094847600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094847600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094847600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094847600","327","192.168.0.43","255.255.255.255","65156","31337",,
"1769541596.094951800","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094951800","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094951800","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094951800","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094951800","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094951800","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094951800","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.094951800","327","192.168.0.43","255.255.255.255","65156","31338",,
"1769541596.095028700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.095028700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.095028700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.095028700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.095028700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.095028700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.095028700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.095028700","327","192.168.0.43","255.255.255.255","65156","31339",,
"1769541596.149260800","785","192.168.0.43","255.255.255.255","53500","31337",,
"1769541596.149333600","785","192.168.0.43","255.255.255.255","53500","31338",,
"1769541596.149361300","785","192.168.0.43","255.255.255.255","53500","31339",,
"1769541596.184321600","116","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541596.198534900","116","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541596.232035100","54","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541596.248741700","54","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541596.296609500","1228","192.168.0.43","255.255.255.255","65156","31337",,
"1769541596.296700800","1228","192.168.0.43","255.255.255.255","65156","31338",,
"1769541596.296741600","1228","192.168.0.43","255.255.255.255","65156","31339",,
"1769541596.364746900","1006","192.168.0.43","255.255.255.255","53500","31337",,
"1769541596.364828100","1006","192.168.0.43","255.255.255.255","53500","31338",,
"1769541596.364855300","1006","192.168.0.43","255.255.255.255","53500","31339",,
"1769541596.499506700","589","192.168.0.43","255.255.255.255","65156","31337",,
"1769541596.499593800","589","192.168.0.43","255.255.255.255","65156","31338",,
"1769541596.499622000","589","192.168.0.43","255.255.255.255","65156","31339",,
"1769541596.514930300","254","192.168.0.43","255.255.255.255","58811","49155",,
"1769541596.519055200","4145","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541596.519445500","3996","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541596.530437200","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.539589400","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.539589400","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.539589400","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.539589400","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.566161500","804","192.168.0.43","255.255.255.255","53500","31337",,
"1769541596.566253800","804","192.168.0.43","255.255.255.255","53500","31338",,
"1769541596.566283300","804","192.168.0.43","255.255.255.255","53500","31339",,
"1769541596.600244500","174","192.168.0.43","20.42.73.30",,,"63495","443"
"1769541596.600390200","10937","192.168.0.43","20.42.73.30",,,"63495","443"
"1769541596.684719700","60","20.42.73.30","192.168.0.43",,,"443","63495"
"1769541596.685867200","60","20.42.73.30","192.168.0.43",,,"443","63495"
"1769541596.685867200","60","20.42.73.30","192.168.0.43",,,"443","63495"
"1769541596.687319900","60","20.42.73.30","192.168.0.43",,,"443","63495"
"1769541596.691847900","243","20.42.73.30","192.168.0.43",,,"443","63495"
"1769541596.692534000","89","192.168.0.43","20.42.73.30",,,"63495","443"
"1769541596.714966800","589","192.168.0.43","255.255.255.255","65156","31337",,
"1769541596.715093200","589","192.168.0.43","255.255.255.255","65156","31338",,
"1769541596.715141800","589","192.168.0.43","255.255.255.255","65156","31339",,
"1769541596.782420000","807","192.168.0.43","255.255.255.255","53500","31337",,
"1769541596.782515200","807","192.168.0.43","255.255.255.255","53500","31338",,
"1769541596.782543600","807","192.168.0.43","255.255.255.255","53500","31339",,
"1769541596.814317500","60","20.42.73.30","192.168.0.43",,,"443","63495"
"1769541596.819739600","228","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.819739600","91","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.819739600","89","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.819794500","54","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541596.820669100","89","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541596.824363800","4144","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541596.824502500","1241","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541596.837179000","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.837179000","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.837179000","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.841040700","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541596.916606600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916606600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916606600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916606600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916606600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916606600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916606600","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916606600","339","192.168.0.43","255.255.255.255","65156","31337",,
"1769541596.916788200","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916788200","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916788200","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916788200","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916788200","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916788200","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916788200","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916788200","339","192.168.0.43","255.255.255.255","65156","31338",,
"1769541596.916885700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916885700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916885700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916885700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916885700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916885700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916885700","1514","192.168.0.43","255.255.255.255",,,,
"1769541596.916885700","339","192.168.0.43","255.255.255.255","65156","31339",,
"1769541596.998354600","1206","192.168.0.43","255.255.255.255","53500","31337",,
"1769541596.998558600","1206","192.168.0.43","255.255.255.255","53500","31338",,
"1769541596.998608800","1206","192.168.0.43","255.255.255.255","53500","31339",,
"1769541597.003569200","645","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541597.003569200","78","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541597.003569200","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541597.003653900","54","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541597.004030200","78","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541597.004148400","54","192.168.0.43","140.82.112.21",,,"57920","443"
"1769541597.131494000","621","192.168.0.43","255.255.255.255","65156","31337",,
"1769541597.131608400","621","192.168.0.43","255.255.255.255","65156","31338",,
"1769541597.131701900","621","192.168.0.43","255.255.255.255","65156","31339",,
"1769541597.141241500","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541597.141241500","60","140.82.112.21","192.168.0.43",,,"443","57920"
"1769541597.196305700","116","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541597.200140700","619","192.168.0.43","255.255.255.255","53500","31337",,
"1769541597.200218600","619","192.168.0.43","255.255.255.255","53500","31338",,
"1769541597.200255900","619","192.168.0.43","255.255.255.255","53500","31339",,
"1769541597.213325000","116","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541597.242790500","54","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541597.266315100","54","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541597.292416400","229","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541597.292416400","91","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541597.292416400","89","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541597.292490100","54","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541597.333970100","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.333970100","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.333970100","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.333970100","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.333970100","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.333970100","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.333970100","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.333970100","312","192.168.0.43","255.255.255.255","65156","31337",,
"1769541597.334203600","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334203600","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334203600","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334203600","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334203600","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334203600","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334203600","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334203600","312","192.168.0.43","255.255.255.255","65156","31338",,
"1769541597.334381000","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334381000","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334381000","1514","192.168.0.43","255.255.255.255",,,,
