frame.time_epoch,frame.len,ip.src,ip.dst,udp.srcport,udp.dstport,tcp.srcport,tcp.dstport
"1769498303.300137900","60",,,,,,
"1769498303.300137900","60",,,,,,
"1769498303.303099400","60",,,,,,
"1769498303.303099400","60",,,,,,
"1769498303.303311100","60",,,,,,
"1769498303.306257600","60",,,,,,
"1769498303.306257600","60",,,,,,
"1769498303.308115100","60",,,,,,
"1769498303.308115100","60",,,,,,
"1769498303.309976600","60",,,,,,
"1769498303.309976600","60",,,,,,
"1769498303.310369400","60",,,,,,
"1769498303.313102000","60",,,,,,
"1769498303.313102000","60",,,,,,
"1769498303.313102000","60",,,,,,
"1769498303.314752400","60",,,,,,
"1769498303.317304600","60",,,,,,
"1769498303.317304600","60",,,,,,
"1769498303.317304600","60",,,,,,
"1769498303.321752100","60",,,,,,
"1769498303.321752100","60",,,,,,
"1769498303.321752100","60",,,,,,
"1769498303.324630600","60",,,,,,
"1769498303.324630600","60",,,,,,
"1769498303.327851700","60",,,,,,
"1769498303.327851700","60",,,,,,
"1769498303.328919300","60",,,,,,
"1769498303.328919300","60",,,,,,
"1769498303.332561700","60",,,,,,
"1769498303.332561700","60",,,,,,
"1769498303.334631000","60",,,,,,
"1769498303.334631000","60",,,,,,
"1769498303.336756300","60",,,,,,
"1769498303.336756300","60",,,,,,
"1769498303.336756300","60",,,,,,
"1769498303.336782400","42",,,,,,
"1769498303.338006300","60",,,,,,
"1769498303.343569800","60",,,,,,
"1769498303.343569800","60",,,,,,
"1769498303.343569800","60",,,,,,
"1769498303.343569800","116","168.119.77.90","192.168.0.113",,,"443","49311"
"1769498303.343569800","60",,,,,,
"1769498303.346584400","60",,,,,,
"1769498303.346584400","60",,,,,,
"1769498303.348541700","60",,,,,,
"1769498303.348541700","60",,,,,,
"1769498303.350545000","60",,,,,,
"1769498303.350545000","60",,,,,,
"1769498303.350545000","60",,,,,,
"1769498303.353676300","60",,,,,,
"1769498303.353676300","60",,,,,,
"1769498303.356217600","60",,,,,,
"1769498303.356217600","60",,,,,,
"1769498303.356217600","60",,,,,,
"1769498303.358751800","60",,,,,,
"1769498303.358751800","60",,,,,,
"1769498303.361290800","60",,,,,,
"1769498303.361290800","60",,,,,,
"1769498303.363405900","60",,,,,,
"1769498303.366735600","60",,,,,,
"1769498303.366735600","60",,,,,,
"1769498303.367046300","60",,,,,,
"1769498303.369910700","60",,,,,,
"1769498303.369910700","60",,,,,,
"1769498303.369910700","60",,,,,,
"1769498303.372935100","60",,,,,,
"1769498303.372935100","60",,,,,,
"1769498303.373137200","60",,,,,,
"1769498303.375302000","60",,,,,,
"1769498303.375302000","60",,,,,,
"1769498303.377338500","60",,,,,,
"1769498303.377338500","60",,,,,,
"1769498303.380114600","60",,,,,,
"1769498303.380114600","60",,,,,,
"1769498303.382178100","60",,,,,,
"1769498303.382178100","60",,,,,,
"1769498303.382379800","60",,,,,,
"1769498303.383538900","60",,,,,,
"1769498303.386018800","54","192.168.0.113","168.119.77.90",,,"49311","443"
"1769498303.386231400","60",,,,,,
"1769498303.386231400","60",,,,,,
"1769498303.389141700","60",,,,,,
"1769498303.389141700","60",,,,,,
"1769498303.389141700","60",,,,,,
"1769498303.391589700","60",,,,,,
"1769498303.391589700","60",,,,,,
"1769498303.391589700","60",,,,,,
"1769498303.394606700","60",,,,,,
"1769498303.394606700","60",,,,,,
"1769498303.396248100","60",,,,,,
"1769498303.396248100","60",,,,,,
"1769498303.399183200","60",,,,,,
"1769498303.399183200","60",,,,,,
"1769498303.399369200","60",,,,,,
"1769498303.400444700","60",,,,,,
"1769498303.400444700","116","168.119.77.90","192.168.0.113",,,"443","63305"
"1769498303.404113500","60",,,,,,
"1769498303.404113500","60",,,,,,
"1769498303.406218900","60",,,,,,
"1769498303.406218900","60",,,,,,
"1769498303.408450700","60",,,,,,
"1769498303.408450700","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.416869000","60",,,,,,
"1769498303.419359600","60",,,,,,
"1769498303.419359600","60",,,,,,
"1769498303.421746100","60",,,,,,
"1769498303.421746100","60",,,,,,
"1769498303.421746100","60",,,,,,
"1769498303.424552000","60",,,,,,
"1769498303.424552000","60",,,,,,
"1769498303.427505900","60",,,,,,
"1769498303.427505900","60",,,,,,
"1769498303.427505900","60",,,,,,
"1769498303.427776300","60",,,,,,
"1769498303.430830600","60",,,,,,
"1769498303.430830600","60",,,,,,
"1769498303.431076000","60",,,,,,
"1769498303.434287900","60",,,,,,
"1769498303.434287900","60",,,,,,
"1769498303.434287900","60",,,,,,
"1769498303.435586000","60",,,,,,
"1769498303.437377500","60",,,,,,
"1769498303.437377500","60",,,,,,
"1769498303.441627800","60",,,,,,
"1769498303.441627800","60",,,,,,
"1769498303.441627800","60",,,,,,
"1769498303.444017100","60",,,,,,
"1769498303.444017100","60",,,,,,
"1769498303.444017100","60",,,,,,
"1769498303.446272800","60",,,,,,
"1769498303.446272800","60",,,,,,
"1769498303.448612900","60",,,,,,
"1769498303.448612900","60",,,,,,
"1769498303.448612900","60",,,,,,
"1769498303.451683000","60",,,,,,
"1769498303.451683000","60",,,,,,
"1769498303.453844800","60",,,,,,
"1769498303.453844800","60",,,,,,
"1769498303.453844800","60",,,,,,
"1769498303.456113200","54","192.168.0.113","168.119.77.90",,,"63305","443"
"1769498303.458379700","60",,,,,,
"1769498303.458379700","60",,,,,,
"1769498303.458379700","60",,,,,,
"1769498303.458721900","60",,,,,,
"1769498303.461031200","60",,,,,,
"1769498303.461031200","60",,,,,,
"1769498303.463089600","60",,,,,,
"1769498303.463089600","60",,,,,,
"1769498303.465128400","60",,,,,,
"1769498303.468861000","60",,,,,,
"1769498303.468861000","60",,,,,,
"1769498303.469213300","60",,,,,,
"1769498303.472113300","60",,,,,,
"1769498303.472113300","60",,,,,,
"1769498303.474048200","60",,,,,,
"1769498303.474048200","60",,,,,,
"1769498303.474201600","60",,,,,,
"1769498303.477128100","60",,,,,,
"1769498303.477128100","60",,,,,,
"1769498303.479151200","60",,,,,,
"1769498303.479151200","60",,,,,,
"1769498303.481309200","60",,,,,,
"1769498303.481309200","60",,,,,,
"1769498303.481514200","60",,,,,,
"1769498303.482611100","60",,,,,,
"1769498303.484823200","60",,,,,,
"1769498303.484823200","60",,,,,,
"1769498303.487552700","60",,,,,,
"1769498303.487552700","60",,,,,,
"1769498303.490707600","60",,,,,,
"1769498303.490707600","60",,,,,,
"1769498303.491894100","60",,,,,,
"1769498303.491894100","120","192.168.0.1","224.0.0.251","5353","5353",,
"1769498303.497599300","587","192.168.0.113","255.255.255.255","53500","31337",,
"1769498303.497663100","1003","192.168.0.113","255.255.255.255","65156","31337",,
"1769498303.497722900","1003","192.168.0.113","255.255.255.255","65156","31338",,
"1769498303.497746600","587","192.168.0.113","255.255.255.255","53500","31338",,
"1769498303.497786700","1003","192.168.0.113","255.255.255.255","65156","31339",,
"1769498303.497806800","587","192.168.0.113","255.255.255.255","53500","31339",,
"1769498303.708471600","596","192.168.0.113","255.255.255.255","53500","31337",,
"1769498303.708617000","596","192.168.0.113","255.255.255.255","53500","31338",,
"1769498303.708768700","596","192.168.0.113","255.255.255.255","53500","31339",,
"1769498303.710888100","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.710888100","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.710888100","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.710888100","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.710888100","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.710888100","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.710888100","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.710888100","356","192.168.0.113","255.255.255.255","65156","31337",,
"1769498303.711311900","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711311900","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711311900","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711311900","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711311900","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711311900","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711311900","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711311900","356","192.168.0.113","255.255.255.255","65156","31338",,
"1769498303.711529000","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711529000","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711529000","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711529000","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711529000","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711529000","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711529000","1514","192.168.0.113","255.255.255.255",,,,
"1769498303.711529000","356","192.168.0.113","255.255.255.255","65156","31339",,
"1769498303.757781600","64","192.168.0.1","224.0.0.1",,,,
"1769498303.814182400","64","192.168.0.1","224.0.0.1",,,,
"1769498303.916431300","569","192.168.0.113","255.255.255.255","65156","31337",,
"1769498303.916585300","569","192.168.0.113","255.255.255.255","65156","31338",,
"1769498303.916700500","569","192.168.0.113","255.255.255.255","65156","31339",,
"1769498303.917339000","621","192.168.0.113","255.255.255.255","53500","31337",,
"1769498303.917488400","621","192.168.0.113","255.255.255.255","53500","31338",,
"1769498303.917570300","621","192.168.0.113","255.255.255.255","53500","31339",,
"1769498304.124126200","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.124126200","182","192.168.0.113","255.255.255.255","65156","31337",,
"1769498304.124287400","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.124287400","182","192.168.0.113","255.255.255.255","65156","31338",,
"1769498304.124566200","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.124566200","182","192.168.0.113","255.255.255.255","65156","31339",,
"1769498304.125559300","1006","192.168.0.113","255.255.255.255","53500","31337",,
"1769498304.125708100","1006","192.168.0.113","255.255.255.255","53500","31338",,
"1769498304.125777200","1006","192.168.0.113","255.255.255.255","53500","31339",,
"1769498304.142689200","124","192.168.0.91","224.0.0.251","5353","5353",,
"1769498304.142689200","144",,,"5353","5353",,
"1769498304.266984800","824","192.168.0.113","52.179.73.36",,,"49271","443"
"1769498304.336929100","613","192.168.0.113","255.255.255.255","65156","31337",,
"1769498304.336929100","1002","192.168.0.113","255.255.255.255","53500","31337",,
"1769498304.337096800","613","192.168.0.113","255.255.255.255","65156","31338",,
"1769498304.337121000","1002","192.168.0.113","255.255.255.255","53500","31338",,
"1769498304.337175200","1002","192.168.0.113","255.255.255.255","53500","31339",,
"1769498304.337189600","613","192.168.0.113","255.255.255.255","65156","31339",,
"1769498304.385769700","116","168.119.77.90","192.168.0.113",,,"443","49311"
"1769498304.445782800","54","192.168.0.113","168.119.77.90",,,"49311","443"
"1769498304.456452200","116","168.119.77.90","192.168.0.113",,,"443","63305"
"1769498304.469682900","64","192.168.0.1","224.0.0.1",,,,
"1769498304.505914700","54","192.168.0.113","168.119.77.90",,,"63305","443"
"1769498304.549910200","569","192.168.0.113","255.255.255.255","65156","31337",,
"1769498304.550041100","569","192.168.0.113","255.255.255.255","65156","31338",,
"1769498304.550116900","569","192.168.0.113","255.255.255.255","65156","31339",,
"1769498304.550631700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550631700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550631700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550631700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550631700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550631700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550631700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550631700","211","192.168.0.113","255.255.255.255","53500","31337",,
"1769498304.550735700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550735700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550735700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550735700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550735700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550735700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550735700","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550735700","211","192.168.0.113","255.255.255.255","53500","31338",,
"1769498304.550842000","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550842000","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550842000","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550842000","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550842000","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550842000","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550842000","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.550842000","211","192.168.0.113","255.255.255.255","53500","31339",,
"1769498304.551110700","384","52.179.73.36","192.168.0.113",,,"443","49271"
"1769498304.551110700","81","52.179.73.36","192.168.0.113",,,"443","49271"
"1769498304.551186500","54","192.168.0.113","52.179.73.36",,,"49271","443"
"1769498304.736816200","120","142.251.132.10","192.168.0.113","443","59374",,
"1769498304.751555900","80","168.119.77.90","192.168.0.113",,,"443","49311"
"1769498304.752457600","84","192.168.0.113","168.119.77.90",,,"49311","443"
"1769498304.757434900","619","192.168.0.113","255.255.255.255","65156","31337",,
"1769498304.757576000","619","192.168.0.113","255.255.255.255","65156","31338",,
"1769498304.757653800","619","192.168.0.113","255.255.255.255","65156","31339",,
"1769498304.758732800","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.758732800","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.758732800","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.758732800","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.758732800","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.758732800","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.758732800","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.758732800","187","192.168.0.113","255.255.255.255","53500","31337",,
"1769498304.759001400","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759001400","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759001400","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759001400","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759001400","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759001400","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759001400","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759001400","187","192.168.0.113","255.255.255.255","53500","31338",,
"1769498304.759180500","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759180500","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759180500","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759180500","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759180500","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759180500","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759180500","1514","192.168.0.113","255.255.255.255",,,,
"1769498304.759180500","187","192.168.0.113","255.255.255.255","53500","31339",,
"1769498304.774654800","77","192.168.0.113","142.251.132.10","59374","443",,
"1769498304.776284400","83","192.168.0.113","57.144.196.145",,,"54539","443"
"1769498304.776563000","86","192.168.0.113","57.144.196.192",,,"65396","443"
"1769498304.974626800","590","192.168.0.113","255.255.255.255","65156","31337",,
"1769498304.974627300","811","192.168.0.113","255.255.255.255","53500","31337",,
"1769498304.974755900","811","192.168.0.113","255.255.255.255","53500","31338",,
"1769498304.974866800","590","192.168.0.113","255.255.255.255","65156","31338",,
"1769498304.974909100","811","192.168.0.113","255.255.255.255","53500","31339",,
"1769498304.974957300","590","192.168.0.113","255.255.255.255","65156","31339",,
"1769498304.977798600","728","192.168.0.113","57.144.162.141","62361","443",,
"1769498304.996081300","120","142.251.132.10","192.168.0.113","443","59374",,
"1769498304.996372700","78","192.168.0.113","142.251.132.10","59374","443",,
"1769498305.085966400","86","192.168.0.113","57.144.196.192",,,"65396","443"
"1769498305.091550300","60","168.119.77.90","192.168.0.113",,,"443","49311"
"1769498305.103455800","728","192.168.0.113","57.144.162.141","62361","443",,
"1769498305.104148300","90","57.144.162.141","192.168.0.113","443","62361",,
"1769498305.119730500","79","57.144.196.145","192.168.0.113",,,"443","54539"
"1769498305.120822200","82","57.144.196.192","192.168.0.113",,,"443","65396"
"1769498305.135497500","77","192.168.0.113","57.144.162.141","62361","443",,
"1769498305.148901400","1178","57.144.162.141","192.168.0.113","443","62361",,
"1769498305.171401700","54","192.168.0.113","57.144.196.192",,,"65396","443"
"1769498305.171401100","54","192.168.0.113","57.144.196.145",,,"54539","443"
"1769498305.175735900","64","192.168.0.1","224.0.0.1",,,,
"1769498305.187517600","81","192.168.0.113","57.144.162.141","62361","443",,
"1769498305.187635100","60","57.144.196.192","192.168.0.113",,,"443","65396"
"1769498305.187695300","593","192.168.0.113","255.255.255.255","53500","31337",,
"1769498305.187818000","593","192.168.0.113","255.255.255.255","53500","31338",,
"1769498305.187824300","1003","192.168.0.113","255.255.255.255","65156","31337",,
"1769498305.187877100","593","192.168.0.113","255.255.255.255","53500","31339",,
"1769498305.187901800","1003","192.168.0.113","255.255.255.255","65156","31338",,
"1769498305.187938700","1003","192.168.0.113","255.255.255.255","65156","31339",,
"1769498305.229795500","90","57.144.162.141","192.168.0.113","443","62361",,
"1769498305.293913600","1149","57.144.162.141","192.168.0.113","443","62361",,
"1769498305.293913600","90","57.144.162.141","192.168.0.113","443","62361",,
"1769498305.294329500","78","192.168.0.113","57.144.162.141","62361","443",,
"1769498305.328484200","90","57.144.162.141","192.168.0.113","443","62361",,
"1769498305.335716600","80","192.168.0.113","172.217.204.188",,,"58178","5228"
"1769498305.338913100","116","168.119.77.90","192.168.0.113",,,"443","49311"
"1769498305.384995000","54","192.168.0.113","168.119.77.90",,,"49311","443"
"1769498305.397150000","116","168.119.77.90","192.168.0.113",,,"443","63305"
"1769498305.401434200","1001","192.168.0.113","255.255.255.255","65156","31337",,
"1769498305.401434400","592","192.168.0.113","255.255.255.255","53500","31337",,
"1769498305.401512700","1001","192.168.0.113","255.255.255.255","65156","31338",,
"1769498305.401550600","592","192.168.0.113","255.255.255.255","53500","31338",,
"1769498305.401630200","1001","192.168.0.113","255.255.255.255","65156","31339",,
"1769498305.401637500","592","192.168.0.113","255.255.255.255","53500","31339",,
"1769498305.433770800","60","172.217.204.188","192.168.0.113",,,"5228","58178"
"1769498305.433770800","80","172.217.204.188","192.168.0.113",,,"5228","58178"
"1769498305.450109800","54","192.168.0.113","168.119.77.90",,,"63305","443"
"1769498305.482122000","54","192.168.0.113","172.217.204.188",,,"58178","5228"
"1769498305.609067000","588","192.168.0.113","255.255.255.255","65156","31337",,
"1769498305.609229900","588","192.168.0.113","255.255.255.255","65156","31338",,
"1769498305.609349000","588","192.168.0.113","255.255.255.255","65156","31339",,
"1769498305.610762800","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.610762800","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.610762800","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.610762800","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.610762800","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.610762800","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.610762800","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.610762800","230","192.168.0.113","255.255.255.255","53500","31337",,
"1769498305.611070700","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611070700","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611070700","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611070700","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611070700","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611070700","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611070700","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611070700","230","192.168.0.113","255.255.255.255","53500","31338",,
"1769498305.611352500","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611352500","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611352500","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611352500","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611352500","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611352500","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611352500","1514","192.168.0.113","255.255.255.255",,,,
"1769498305.611352500","230","192.168.0.113","255.255.255.255","53500","31339",,
"1769498305.746266300","1230","192.168.0.113","255.255.255.255","63931","31340",,
"1769498305.746410100","1230","192.168.0.113","255.255.255.255","63931","31341",,
"1769498305.746496700","1230","192.168.0.113","255.255.255.255","63931","31342",,
"1769498305.810459900","589","192.168.0.113","255.255.255.255","65156","31337",,
"1769498305.810654800","589","192.168.0.113","255.255.255.255","65156","31338",,
"1769498305.810743400","589","192.168.0.113","255.255.255.255","65156","31339",,
"1769498305.826125300","813","192.168.0.113","255.255.255.255","53500","31337",,
"1769498305.826270900","813","192.168.0.113","255.255.255.255","53500","31338",,
"1769498305.826365100","813","192.168.0.113","255.255.255.255","53500","31339",,
"1769498305.908808900","80","168.119.77.90","192.168.0.113",,,"443","63305"
"1769498305.909907800","84","192.168.0.113","168.119.77.90",,,"63305","443"
"1769498305.934333900","1147","192.168.0.113","255.255.255.255","63931","31340",,
"1769498305.934501200","1147","192.168.0.113","255.255.255.255","63931","31341",,
"1769498305.934718400","1147","192.168.0.113","255.255.255.255","63931","31342",,
"1769498306.014386300","1007","192.168.0.113","255.255.255.255","65156","31337",,
"1769498306.014539200","1007","192.168.0.113","255.255.255.255","65156","31338",,
"1769498306.014620400","1007","192.168.0.113","255.255.255.255","65156","31339",,
"1769498306.030484000","753","192.168.0.113","255.255.255.255","53500","31337",,
"1769498306.030933900","753","192.168.0.113","255.255.255.255","53500","31338",,
"1769498306.031043400","753","192.168.0.113","255.255.255.255","53500","31339",,
"1769498306.164491500","60","168.119.77.90","192.168.0.113",,,"443","63305"
"1769498306.224151000","579","192.168.0.113","255.255.255.255","65156","31337",,
"1769498306.224451300","579","192.168.0.113","255.255.255.255","65156","31338",,
"1769498306.224562100","579","192.168.0.113","255.255.255.255","65156","31339",,
"1769498306.234137000","594","192.168.0.113","255.255.255.255","53500","31337",,
"1769498306.234326400","594","192.168.0.113","255.255.255.255","53500","31338",,
"1769498306.234381400","594","192.168.0.113","255.255.255.255","53500","31339",,
"1769498306.337990100","116","168.119.77.90","192.168.0.113",,,"443","49311"
"1769498306.379300900","54","192.168.0.113","168.119.77.90",,,"49311","443"
"1769498306.397972500","116","168.119.77.90","192.168.0.113",,,"443","63305"
"1769498306.436592900","819","192.168.0.113","255.255.255.255","65156","31337",,
"1769498306.436596300","994","192.168.0.113","255.255.255.255","53500","31337",,
"1769498306.436661200","994","192.168.0.113","255.255.255.255","53500","31338",,
"1769498306.436709000","819","192.168.0.113","255.255.255.255","65156","31338",,
"1769498306.436727400","994","192.168.0.113","255.255.255.255","53500","31339",,
"1769498306.436759600","819","192.168.0.113","255.255.255.255","65156","31339",,
"1769498306.456923300","54","192.168.0.113","168.119.77.90",,,"63305","443"
"1769498306.643129900","588","192.168.0.113","255.255.255.255","53500","31337",,
"1769498306.643296700","1007","192.168.0.113","255.255.255.255","65156","31337",,
"1769498306.643328200","588","192.168.0.113","255.255.255.255","53500","31338",,
"1769498306.643417300","588","192.168.0.113","255.255.255.255","53500","31339",,
"1769498306.643454400","1007","192.168.0.113","255.255.255.255","65156","31338",,
"1769498306.643537000","1007","192.168.0.113","255.255.255.255","65156","31339",,
"1769498306.782517200","124","192.168.0.113","57.144.163.32",,,"53725","443"
"1769498306.830463200","60","57.144.163.32","192.168.0.113",,,"443","53725"
"1769498306.857808100","583","192.168.0.113","255.255.255.255","65156","31337",,
"1769498306.857951200","583","192.168.0.113","255.255.255.255","65156","31338",,
"1769498306.857951200","748","192.168.0.113","255.255.255.255","53500","31337",,
"1769498306.858020200","583","192.168.0.113","255.255.255.255","65156","31339",,
"1769498306.858060100","748","192.168.0.113","255.255.255.255","53500","31338",,
"1769498306.858384100","748","192.168.0.113","255.255.255.255","53500","31339",,
"1769498306.909129700","97","69.48.218.2","192.168.0.113",,,"443","63288"
"1769498306.927054100","89","192.168.0.113","69.48.218.2",,,"63288","443"
"1769498306.937311600","64","69.48.218.2","192.168.0.113",,,"443","63288"
"1769498306.957130200","126","57.144.163.32","192.168.0.113",,,"443","53725"
"1769498306.980028000","97","69.48.218.2","192.168.0.113",,,"443","63288"
"1769498307.005687500","54","192.168.0.113","57.144.163.32",,,"53725","443"
"1769498307.025911700","54","192.168.0.113","69.48.218.2",,,"63288","443"
"1769498307.073344000","592","192.168.0.113","255.255.255.255","65156","31337",,
"1769498307.073583500","592","192.168.0.113","255.255.255.255","65156","31338",,
"1769498307.073586700","590","192.168.0.113","255.255.255.255","53500","31337",,
"1769498307.073658500","590","192.168.0.113","255.255.255.255","53500","31338",,
"1769498307.073678700","592","192.168.0.113","255.255.255.255","65156","31339",,
"1769498307.073746800","590","192.168.0.113","255.255.255.255","53500","31339",,
"1769498307.192065700","161","142.251.132.10","192.168.0.113","443","59374",,
"1769498307.192065700","89","142.251.132.10","192.168.0.113","443","59374",,
"1769498307.192627800","78","192.168.0.113","142.251.132.10","59374","443",,
"1769498307.192891400","78","192.168.0.113","142.251.132.10","59374","443",,
"1769498307.196296300","86","192.168.0.113","142.251.132.10","59374","443",,
"1769498307.198694100","569","192.168.0.113","142.251.132.10","59374","443",,
"1769498307.202651000","1292","192.168.0.113","172.217.29.10","64910","443",,
"1769498307.202724600","1292","192.168.0.113","172.217.29.10","64910","443",,
"1769498307.202763100","1292","192.168.0.113","172.217.29.10","64910","443",,
"1769498307.204498700","121","192.168.0.113","172.217.29.10","64910","443",,
"1769498307.204812900","479","192.168.0.113","172.217.29.10","64910","443",,
"1769498307.282743200","816","192.168.0.113","255.255.255.255","53500","31337",,
"1769498307.282843400","816","192.168.0.113","255.255.255.255","53500","31338",,
"1769498307.282894400","816","192.168.0.113","255.255.255.255","53500","31339",,
"1769498307.283752900","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283752900","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283752900","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283752900","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283752900","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283752900","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283752900","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283752900","328","192.168.0.113","255.255.255.255","65156","31337",,
"1769498307.283962400","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283962400","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283962400","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283962400","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283962400","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283962400","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283962400","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.283962400","328","192.168.0.113","255.255.255.255","65156","31338",,
"1769498307.284159100","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.284159100","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.284159100","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.284159100","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.284159100","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.284159100","1514","192.168.0.113","255.255.255.255",,,,
"1769498307.284159100","1514","192.168.0.113","255.255.255.255",,,,
