frame.time_epoch,frame.len,ip.src,ip.dst,udp.srcport,udp.dstport,tcp.srcport,tcp.dstport
"1772865983.910389000","222","104.18.35.46","192.168.68.57",,,"443","47545"
"1772865983.911509000","226","192.168.68.57","104.18.35.46",,,"47545","443"
"1772865983.973317000","54","104.18.35.46","192.168.68.57",,,"443","47545"
"1772865983.984788000","60",,,,,,
"1772865984.234353000","60",,,,,,
"1772865984.272532000","55","192.168.68.57","4.249.131.160",,,"53577","443"
"1772865984.323842000","77","192.168.68.57","192.168.1.1","57282","53",,
"1772865984.334935000","141","192.168.1.1","192.168.68.57","53","57282",,
"1772865984.337392000","113","192.168.68.57","1.1.1.2",,,"52801","853"
"1772865984.342644000","1292","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.362187000","66","4.249.131.160","192.168.68.57",,,"443","53577"
"1772865984.404361000","164","1.1.1.2","192.168.68.57",,,"853","52801"
"1772865984.459788000","54","192.168.68.57","1.1.1.2",,,"52801","853"
"1772865984.476875000","60",,,,,,
"1772865984.485634000","60",,,,,,
"1772865984.525495000","78","104.18.35.46","192.168.68.57",,,"443","31182"
"1772865984.525831000","82","192.168.68.57","104.18.35.46",,,"31182","443"
"1772865984.557975000","1292","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.558056000","1292","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.587244000","54","104.18.35.46","192.168.68.57",,,"443","31182"
"1772865984.625927000","1274","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.626331000","1292","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.692657000","1274","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.692658000","964","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.692664000","122","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.693512000","123","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.694450000","1270","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.694669000","1288","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.694804000","279","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.734591000","60",,,,,,
"1772865984.760093000","81","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.760093000","154","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.760094000","314","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.760558000","76","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.763293000","90","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.763294000","90","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.763790000","116","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.783915000","1274","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.783921000","1274","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.783921000","90","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.784408000","76","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.784581000","76","192.168.68.57","57.144.132.34","64865","443",,
"1772865984.864375000","90","57.144.132.34","192.168.68.57","443","64865",,
"1772865984.988421000","60",,,,,,
"1772865985.077108000","164","192.168.68.57","192.168.68.53",,,"37126","8009"
"1772865985.134727000","164","192.168.68.53","192.168.68.57",,,"8009","37126"
"1772865985.183969000","54","192.168.68.57","192.168.68.53",,,"37126","8009"
"1772865985.234202000","60",,,,,,
"1772865985.438301000","50","192.168.68.1","224.0.0.1",,,,
"1772865985.478110000","60",,,,,,
"1772865985.484492000","60",,,,,,
"1772865985.566254000","221","104.18.35.46","192.168.68.57",,,"443","59460"
"1772865985.567145000","225","192.168.68.57","104.18.35.46",,,"59460","443"
"1772865985.627258000","54","104.18.35.46","192.168.68.57",,,"443","59460"
"1772865985.636705000","55","192.168.68.57","173.194.217.188",,,"52017","5228"
"1772865985.712425000","224","104.18.35.46","192.168.68.57",,,"443","10822"
"1772865985.713611000","228","192.168.68.57","104.18.35.46",,,"10822","443"
"1772865985.726740000","503","192.168.68.1","239.255.255.250","47863","1900",,
"1772865985.735756000","60",,,,,,
"1772865985.736975000","66","173.194.217.188","192.168.68.57",,,"5228","52017"
"1772865985.791562000","54","104.18.35.46","192.168.68.57",,,"443","10822"
"1772865985.987453000","60",,,,,,
"1772865986.234257000","60",,,,,,
"1772865986.410238000","222","104.18.35.46","192.168.68.57",,,"443","47545"
"1772865986.411611000","226","192.168.68.57","104.18.35.46",,,"47545","443"
"1772865986.478880000","60",,,,,,
"1772865986.481087000","54","104.18.35.46","192.168.68.57",,,"443","47545"
"1772865986.482809000","60",,,,,,
"1772865986.658350000","115","192.168.1.187","224.0.0.251","5353","5353",,
"1772865986.734526000","60",,,,,,
"1772865986.955492000","60",,,,,,
"1772865986.955508000","42",,,,,,
"1772865986.984143000","60",,,,,,
"1772865987.239885000","60",,,,,,
"1772865987.480011000","60",,,,,,
"1772865987.484142000","60",,,,,,
"1772865987.661388000","164","192.168.68.57","192.168.68.54",,,"40775","8009"
"1772865987.661479000","115","192.168.1.187","224.0.0.251","5353","5353",,
"1772865987.667772000","164","192.168.68.54","192.168.68.57",,,"8009","40775"
"1772865987.720239000","54","192.168.68.57","192.168.68.54",,,"40775","8009"
"1772865987.734602000","60",,,,,,
"1772865987.787088000","164","192.168.68.57","192.168.1.185",,,"52118","8009"
"1772865987.787250000","164","192.168.68.57","192.168.1.15",,,"45754","8009"
"1772865987.804310000","164","192.168.1.15","192.168.68.57",,,"8009","45754"
"1772865987.804311000","164","192.168.1.185","192.168.68.57",,,"8009","52118"
"1772865987.859195000","54","192.168.68.57","192.168.1.185",,,"52118","8009"
"1772865987.859197000","54","192.168.68.57","192.168.1.15",,,"45754","8009"
"1772865987.984312000","60",,,,,,
"1772865988.067505000","221","104.18.35.46","192.168.68.57",,,"443","59460"
"1772865988.068413000","225","192.168.68.57","104.18.35.46",,,"59460","443"
"1772865988.127894000","54","104.18.35.46","192.168.68.57",,,"443","59460"
"1772865988.196796000","224","104.18.35.46","192.168.68.57",,,"443","10822"
"1772865988.197698000","228","192.168.68.57","104.18.35.46",,,"10822","443"
"1772865988.241086000","60",,,,,,
"1772865988.263694000","54","104.18.35.46","192.168.68.57",,,"443","10822"
"1772865988.481280000","60",,,,,,
"1772865988.485072000","60",,,,,,
"1772865988.733052000","60",,,,,,
"1772865988.910434000","222","104.18.35.46","192.168.68.57",,,"443","47545"
"1772865988.911665000","226","192.168.68.57","104.18.35.46",,,"47545","443"
"1772865988.940799000","55","192.168.68.57","57.144.132.141",,,"17626","443"
"1772865988.980495000","54","104.18.35.46","192.168.68.57",,,"443","47545"
"1772865988.984533000","60",,,,,,
"1772865989.003320000","54","57.144.132.141","192.168.68.57",,,"443","17626"
"1772865989.234307000","60",,,,,,
"1772865989.483552000","60",,,,,,
"1772865989.483552000","60",,,,,,
"1772865989.725242000","499","192.168.68.1","239.255.255.250","47863","1900",,
"1772865989.734029000","60",,,,,,
"1772865989.984077000","60",,,,,,
"1772865990.144174000","164","192.168.68.57","192.168.68.53",,,"37126","8009"
"1772865990.195007000","164","192.168.68.53","192.168.68.57",,,"8009","37126"
"1772865990.234263000","60",,,,,,
"1772865990.236918000","54","192.168.68.57","192.168.68.53",,,"37126","8009"
"1772865990.396345000","124","192.168.68.57","57.144.133.32",,,"54614","443"
"1772865990.396456000","124","192.168.68.57","57.144.133.32",,,"27777","5222"
"1772865990.458987000","54","57.144.133.32","192.168.68.57",,,"5222","27777"
"1772865990.471858000","126","57.144.133.32","192.168.68.57",,,"443","54614"
"1772865990.485159000","60",,,,,,
"1772865990.485159000","60",,,,,,
"1772865990.520514000","54","192.168.68.57","57.144.133.32",,,"54614","443"
"1772865990.552844000","126","57.144.133.32","192.168.68.57",,,"5222","27777"
"1772865990.571428000","221","104.18.35.46","192.168.68.57",,,"443","59460"
"1772865990.572287000","225","192.168.68.57","104.18.35.46",,,"59460","443"
"1772865990.595092000","54","192.168.68.57","57.144.133.32",,,"27777","5222"
"1772865990.631984000","54","104.18.35.46","192.168.68.57",,,"443","59460"
"1772865990.698339000","224","104.18.35.46","192.168.68.57",,,"443","10822"
"1772865990.699318000","228","192.168.68.57","104.18.35.46",,,"10822","443"
"1772865990.734281000","60",,,,,,
"1772865990.741912000","55","192.168.68.57","35.85.166.15",,,"28221","443"
"1772865990.759488000","54","104.18.35.46","192.168.68.57",,,"443","10822"
"1772865990.886860000","54","35.85.166.15","192.168.68.57",,,"443","28221"
"1772865990.984141000","60",,,,,,
"1772865991.028508000","78","34.117.33.233","192.168.68.57",,,"443","62746"
"1772865991.028890000","82","192.168.68.57","34.117.33.233",,,"62746","443"
"1772865991.085717000","147","192.168.68.57","57.144.132.141",,,"17626","443"
"1772865991.085818000","93","192.168.68.57","57.144.132.141",,,"17626","443"
"1772865991.085878000","641","192.168.68.57","57.144.132.141",,,"17626","443"
"1772865991.091900000","82","192.168.68.57","192.168.1.1","57282","53",,
"1772865991.095767000","54","34.117.33.233","192.168.68.57",,,"443","62746"
"1772865991.102183000","118","192.168.68.57","1.1.1.2",,,"52801","853"
"1772865991.106867000","134","192.168.1.1","192.168.68.57","53","57282",,
"1772865991.148662000","54","57.144.132.141","192.168.68.57",,,"443","17626"
"1772865991.148662000","54","57.144.132.141","192.168.68.57",,,"443","17626"
"1772865991.148662000","106","57.144.132.141","192.168.68.57",,,"443","17626"
"1772865991.174979000","158","1.1.1.2","192.168.68.57",,,"853","52801"
"1772865991.190976000","54","57.144.132.141","192.168.68.57",,,"443","17626"
"1772865991.191947000","54","192.168.68.57","57.144.132.141",,,"17626","443"
"1772865991.216075000","54","192.168.68.57","1.1.1.2",,,"52801","853"
"1772865991.235705000","60",,,,,,
"1772865991.267136000","1161","57.144.132.141","192.168.68.57",,,"443","17626"
"1772865991.320225000","54","192.168.68.57","57.144.132.141",,,"17626","443"
"1772865991.413457000","222","104.18.35.46","192.168.68.57",,,"443","47545"
"1772865991.414544000","226","192.168.68.57","104.18.35.46",,,"47545","443"
"1772865991.476374000","54","104.18.35.46","192.168.68.57",,,"443","47545"
